OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20220527-2-SQUID	18	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	1008.38342	-1281.55952	-2983.04449	6.15220	7.89655	18.06292	17.14037	3399.67445	28.55213	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				10-20	
20220527-2-SQUID	19	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	617.45646	-744.97133	-1466.52104	1.94882	2.50240	4.75229	8.22362	1756.96292	33.00983	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-2-SQUID	20	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	762.86564	-600.59666	-1666.01791	2.77022	2.39445	6.22827	10.41355	1928.28836	29.90745	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220527-2-SQUID	21	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	564.00056	-1288.73127	-3675.44185	4.50065	10.13307	27.84417	7.61898	3935.45394	20.45945	Unscorable			00000001	1				20-40	
20220527-2-SQUID	22	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	636.95413	-965.41533	-3502.98401	4.82026	7.43729	25.56126	14.27056	3688.98825	17.83200	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	24	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	450.74788	603.23797	-1955.97926	1.99512	2.56397	7.81157	3.58021	2095.93048	21.14878	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-2-SQUID	25	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	430.44694	396.06278	-2171.74649	2.13412	2.02441	9.60361	3.69178	2249.14053	15.15250	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	26	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	542.63943	668.17941	-2693.03286	3.19156	3.83985	14.72895	6.40743	2827.25083	17.81487	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	27	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	407.06395	63.26139	-1350.81277	1.27070	0.68671	3.77584	0.16565	1412.23164	16.97792	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-2-SQUID	28	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	618.72506	-15.03214	-1392.85156	1.95542	0.70693	4.43254	0.56188	1524.16605	23.95041	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				Unknown	
20220527-2-SQUID	29	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	589.26892	586.80133	-1489.39772	2.00655	2.02177	4.95635	2.02905	1705.83681	29.55305	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				Unknown	
20220527-2-SQUID	30	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	344.75681	-1524.21652	-4369.20696	3.61232	13.91854	38.51164	4.65384	4640.26537	19.16387	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-2-SQUID	31	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	392.94685	-569.68241	-1542.39475	1.40358	1.90508	4.87340	1.58864	1690.54040	24.48082	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20220527-2-SQUID	32	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	462.16509	-292.70082	-1579.64860	1.63725	1.19733	5.15011	1.83271	1671.69377	19.30880	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	33	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	246.92055	1018.30302	-2287.66981	1.56318	4.83714	10.44879	8.78208	2516.21620	24.23779	Sponges > Massive Forms	Simple		10000904	1				40-60	
20220527-2-SQUID	34	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	584.05524	469.78414	-1534.43235	1.93519	1.65476	4.89408	5.67404	1707.71786	26.12406	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				Unknown	
20220527-2-SQUID	35	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	912.65990	13.01501	-3895.67101	7.35183	1.90070	30.80109	0.22543	4001.17109	13.18927	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-2-SQUID	36	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	1138.97344	-561.88352	-3988.45655	9.32750	5.02365	32.43307	39.09439	4185.78060	17.60039	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	37	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	1100.17017	-850.85896	-4168.38220	9.40346	7.54127	35.28483	20.70533	4394.28556	18.36493	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	38	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287										Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	39	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	640.96278	-1445.74803	-3569.85531	4.83052	10.50268	25.53105	22.11957	3904.47020	23.76366	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				60-100	
20220527-2-SQUID	40	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	919.92419	-2235.75794	-3671.91813	6.81510	16.36840	26.73145	7.79100	4396.34585	33.22977	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-2-SQUID	41	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	952.40342	-2111.13945	-4039.35694	7.81807	17.15835	32.58514	35.75358	4656.22020	29.69894	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	42	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	1095.00952	-977.68955	-3646.45510	8.19642	7.51290	27.09187	20.06652	3930.84691	21.83397	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	43	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	1115.15551	-881.03125	-3562.93407	8.16142	6.67509	25.91851	21.01855	3835.92063	21.65835	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-2-SQUID	44	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	938.91904	-842.48891	-2786.97889	5.41080	5.00694	15.89905	19.65440	3059.18418	24.25855	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-2-SQUID	45	20220527_TOP_2_0001_0001.mp4	64386	20220527_BOTTOM_2_0001_0001.mp4	67189	17.90289	145	0.65287	813.31762	2009.41577	-4075.08373	6.83827	16.39905	33.38398	10.11129	4615.79296	28.14291	Unscorable			00000001	1				40-60	
20220527-2-SQUID	48	20220527_TOP_2_0002_0001.mp4	35444	20220527_BOTTOM_2_0002_0001.mp4	38247	29.85538	135	0.38483	755.75565	225.17022	-1682.77963	2.85832	1.16785	6.42813	5.63247	1858.39057	25.26488	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220527-2-SQUID	49	20220527_TOP_2_0002_0001.mp4	35444	20220527_BOTTOM_2_0002_0001.mp4	38247	29.85538	135	0.38483	723.52617	1228.67558	-2903.91880	4.63525	7.47891	17.97080	8.42513	3235.10096	26.60986	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	50	20220527_TOP_2_0002_0001.mp4	35444	20220527_BOTTOM_2_0002_0001.mp4	38247	29.85538	135	0.38483	814.34810	1561.82524	-2986.99804	5.31311	9.72533	18.98445	13.60433	3467.65313	30.99790	Unscorable			00000001	1				20-40	
20220527-2-SQUID	51	20220527_TOP_2_0002_0001.mp4	35444	20220527_BOTTOM_2_0002_0001.mp4	38247	29.85538	135	0.38483	562.56343	-433.35428	-4496.56701	5.44637	4.52921	40.49650	26.58330	4552.29486	8.90451	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	52	20220527_TOP_2_0002_0001.mp4	35444	20220527_BOTTOM_2_0002_0001.mp4	38247	29.85538	135	0.38483	697.01023	375.77285	-2488.58134	3.67600	2.24426	12.68380	3.37956	2611.52552	17.70569	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220527-2-SQUID	53	20220527_TOP_2_0002_0001.mp4	35444	20220527_BOTTOM_2_0002_0001.mp4	38247	29.85538	135	0.38483	690.14815	407.34868	-3259.24335	4.75805	3.08564	21.56074	12.49399	3356.32308	13.87299	Unscorable			00000001	1				10-20	
20220527-2-SQUID	54	20220527_TOP_2_0002_0001.mp4	35444	20220527_BOTTOM_2_0002_0001.mp4	38247	29.85538	135	0.38483	962.48526	-145.21367	-4008.61796	7.95728	2.32458	32.61943	26.16482	4125.10398	13.62799	Unscorable			00000001	1				10-20	
20220527-2-SQUID	55	20220527_TOP_2_0002_0001.mp4	35444	20220527_BOTTOM_2_0002_0001.mp4	38247	29.85538	135	0.38483	488.29836	1729.08911	-4960.54327	5.35185	17.54773	48.94039	4.14321	5275.90504	19.54296	Unscorable			00000001	1				10-20	
20220527-2-SQUID	59	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	510.18888	-480.54761	-1158.11447	1.31865	1.37244	3.03254	7.87426	1353.67937	30.82037	Sponges > Massive Forms	Simple		10000904	1				Unknown	
20220527-2-SQUID	60	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	567.72550	-353.15120	-1198.03214	1.52670	1.13751	3.28685	3.06409	1371.97267	28.88842	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				Unknown	
20220527-2-SQUID	61	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	461.42156	-190.58231	-1716.78290	1.77759	1.05059	6.06729	1.47269	1787.89681	16.36373	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220527-2-SQUID	62	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	458.83342	-148.85223	-1526.88195	1.57547	0.86738	4.82066	0.43080	1601.26624	17.65398	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220527-2-SQUID	63	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	400.88535	417.73336	-2679.73859	2.48525	2.68498	14.47129	0.79405	2741.57056	11.91887	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220527-2-SQUID	64	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	312.61906	910.40214	-2676.87569	2.09473	5.13373	14.35374	2.60285	2844.68385	19.41710	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220527-2-SQUID	65	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	251.93101	948.33576	-1717.71187	1.17891	3.37715	5.87701	1.28367	1978.21738	29.36763	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-2-SQUID	66	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	902.61356	667.50714	-3208.41191	6.30243	4.64920	22.15047	7.07324	3399.14460	19.60447	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-2-SQUID	67	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	738.43280	-608.83472	-4157.59697	6.58530	5.93209	35.97952	17.58306	4266.33042	12.63276	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220527-2-SQUID	68	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	956.26203	-1047.93414	-3972.39549	7.81718	8.68813	31.93333	17.69455	4218.11912	19.54840	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-2-SQUID	69	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	1262.28980	-925.95909	-3851.65462	9.95743	7.56929	30.31280	37.53974	4157.64586	22.03536	Sponges > Massive Forms	Simple		10000904	1				10-20	
20220527-2-SQUID	70	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	269.00823	-8.53022	-2700.99175	1.92974	1.31110	14.59975	7.50255	2714.36818	5.68778	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				60-100	
20220527-2-SQUID	71	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	1050.43135	-50.68186	-2726.89635	5.94461	1.38083	15.39833	21.35224	2922.65947	21.08321	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-2-SQUID	72	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	770.36442	-934.62825	-2727.21265	4.34219	5.32456	15.07808	13.50815	2984.07107	23.85792	Sponges > Erect Forms	Branching		10000915	1				20-40	
20220527-2-SQUID	73	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	618.70366	-640.23482	-2754.60014	3.62216	3.82848	15.39610	8.44649	2894.91222	17.82907	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	74	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	746.96729	-673.76455	-2439.37022	3.79398	3.55233	12.13609	5.18998	2638.64470	22.33316	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220527-2-SQUID	75	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	600.31180	377.72461	-3504.14050	4.51352	3.12343	24.79828	2.34969	3575.19940	11.50419	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220527-2-SQUID	76	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	696.71630	-254.72288	-3137.33170	4.60579	2.25055	19.98513	8.15948	3223.84050	13.26411	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220527-2-SQUID	77	20220527_TOP_2_0003_0001.mp4	6682	20220527_BOTTOM_2_0003_0001.mp4	9485	41.85793	123	0.06868	364.56530	1126.53529	-1791.28571	1.52486	4.10610	6.33099	3.41258	2147.25269	33.10168	Sponges > Massive Forms	Simple		10000904	1				10-20	
20220527-2-SQUID	83	20220527_TOP_2_0004_0001.mp4	49531	20220527_BOTTOM_2_0004_0001.mp4	52334	73.77231	B61	1.88772	727.72394	-30.22206	-3256.31104	4.98647	1.59500	21.54902	0.79084	3336.77345	12.62957	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220527-2-SQUID	84	20220527_TOP_2_0004_0001.mp4	49531	20220527_BOTTOM_2_0004_0001.mp4	52334	73.77231	B61	1.88772	424.50677	717.47441	-1893.37765	1.83452	2.94491	7.27170	4.75935	2068.78091	23.43571	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-2-SQUID	85	20220527_TOP_2_0004_0001.mp4	49531	20220527_BOTTOM_2_0004_0001.mp4	52334	73.77231	B61	1.88772	552.67024	692.01792	-3539.70745	4.24082	5.37075	25.19891	0.81191	3648.81653	13.75032	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-2-SQUID	86	20220527_TOP_2_0004_0001.mp4	49531	20220527_BOTTOM_2_0004_0001.mp4	52334	73.77231	B61	1.88772	499.20184	1384.11427	-2619.87835	2.86070	7.41966	13.68553	8.35398	3004.78575	28.96038	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-2-SQUID	87	20220527_TOP_2_0004_0001.mp4	49531	20220527_BOTTOM_2_0004_0001.mp4	52334	73.77231	B61	1.88772	-13.00005	1103.05614	-2982.04100	1.44350	6.61764	17.66373	7.82107	3179.53934	20.41589	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-2-SQUID	88	20220527_TOP_2_0004_0001.mp4	49531	20220527_BOTTOM_2_0004_0001.mp4	52334	73.77231	B61	1.88772	466.38231	-569.98854	-2043.57127	2.11426	2.56827	8.49912	9.79511	2172.22995	19.72952	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				10-20	
20220527-2-SQUID	89	20220527_TOP_2_0004_0001.mp4	49531	20220527_BOTTOM_2_0004_0001.mp4	52334	73.77231	B61	1.88772	809.95531	-248.83734	-2458.51267	4.17336	1.76141	12.45515	19.12431	2600.42923	18.97506	Unscorable			00000001	1				10-20	
20220527-2-SQUID	90	20220527_TOP_2_0004_0001.mp4	49531	20220527_BOTTOM_2_0004_0001.mp4	52334	73.77231	B61	1.88772	285.71882	-142.90998	-5575.51538	4.12071	3.19173	61.41487	29.34840	5584.66026	3.21827	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-2-SQUID	91	20220527_TOP_2_0004_0001.mp4	49531	20220527_BOTTOM_2_0004_0001.mp4	52334	73.77231	B61	1.88772	539.88986	1857.15717	-4051.25800	4.72653	15.00578	32.81856	26.13198	4489.23214	25.65600	Unscorable			00000001	1				20-40	
20220527-2-SQUID	92	20220527_TOP_2_0004_0001.mp4	49531	20220527_BOTTOM_2_0004_0001.mp4	52334	73.77231	B61	1.88772	562.34126	-80.67574	-1225.15530	1.57485	0.66545	3.45447	3.47291	1350.45984	24.80687	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				Unknown	
20220527-2-SQUID	93	20220527_TOP_2_0004_0001.mp4	49531	20220527_BOTTOM_2_0004_0001.mp4	52334	73.77231	B61	1.88772	1082.16417	53.90375	-3634.69995	8.47925	1.81547	28.46073	15.75594	3792.76003	16.63390	Unscorable			00000001	1				10-20	
20220527-2-SQUID	95	20220527_TOP_2_0005_0001.mp4	24020	20220527_BOTTOM_2_0005_0001.mp4	26823	86.67881	B63	0.35063	141.96987	-1852.90643	-3079.63912	1.68474	11.20743	18.47492	17.52762	3596.88682	30.96618	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-2-SQUID	96	20220527_TOP_2_0005_0001.mp4	24020	20220527_BOTTOM_2_0005_0001.mp4	26823	86.67881	B63	0.35063	455.74905	329.66581	-1925.81597	1.97202	1.58313	7.60076	10.53217	2006.27861	16.36547	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-2-SQUID	97	20220527_TOP_2_0005_0001.mp4	24020	20220527_BOTTOM_2_0005_0001.mp4	26823	86.67881	B63	0.35063	690.77857	-1269.05522	-2607.18380	3.76336	6.78380	13.70633	20.03485	2980.78573	28.87007	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				Unknown	
20220527-2-SQUID	98	20220527_TOP_2_0005_0001.mp4	24020	20220527_BOTTOM_2_0005_0001.mp4	26823	86.67881	B63	0.35063	674.67501	-389.60665	-3263.15450	4.64675	3.04990	21.56936	19.12928	3354.87064	13.37094	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-2-SQUID	99	20220527_TOP_2_0005_0001.mp4	24020	20220527_BOTTOM_2_0005_0001.mp4	26823	86.67881	B63	0.35063	858.33019	-469.18711	-3237.04397	5.75965	3.49234	21.33613	3.24531	3381.61514	16.75924	Unscorable			00000001	1				10-20	
20220527-2-SQUID	100	20220527_TOP_2_0005_0001.mp4	24020	20220527_BOTTOM_2_0005_0001.mp4	26823	86.67881	B63	0.35063	832.85535	-384.91944	-2443.38683	4.23097	2.27515	12.25007	2.33599	2609.97130	20.53331	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220527-2-SQUID	101	20220527_TOP_2_0005_0001.mp4	24020	20220527_BOTTOM_2_0005_0001.mp4	26823	86.67881	B63	0.35063	764.78656	-547.59360	-2517.33440	4.01529	3.07566	12.94988	1.56312	2687.32761	20.42162	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				10-20	
20220527-2-SQUID	102	20220527_TOP_2_0005_0001.mp4	24020	20220527_BOTTOM_2_0005_0001.mp4	26823	86.67881	B63	0.35063	542.50522	446.54732	-2988.06229	3.52114	3.01344	18.05979	22.32194	3069.56555	13.32360	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				Unknown	
20220527-2-SQUID	109	20220527_TOP_2_0006_0001.mp4	2574	20220527_BOTTOM_2_0006_0001.mp4	5377	100.71561	B57	1.14170	512.96723	-606.54518	-1963.56775	2.20789	2.61571	7.87603	10.82899	2118.16684	21.91779	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-2-SQUID	110	20220527_TOP_2_0006_0001.mp4	2574	20220527_BOTTOM_2_0006_0001.mp4	5377	100.71561	B57	1.14170	85.34322	-397.20972	-2756.65380	1.40582	2.56481	15.05533	19.47499	2786.43127	8.24495	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				60-100	
20220527-2-SQUID	111	20220527_TOP_2_0006_0001.mp4	2574	20220527_BOTTOM_2_0006_0001.mp4	5377	100.71561	B57	1.14170	805.88458	-312.60276	-2595.08315	4.37883	2.11551	13.83600	22.65652	2735.25630	18.37133	Sponges > Massive Forms	Simple		10000904	1				10-20	
20220527-2-SQUID	112	20220527_TOP_2_0006_0001.mp4	2574	20220527_BOTTOM_2_0006_0001.mp4	5377	100.71561	B57	1.14170	489.78881	538.70495	-1383.76868	1.49903	1.66319	3.96720	9.81244	1563.62139	27.85666	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				Unknown	
20220527-2-SQUID	113	20220527_TOP_2_0006_0001.mp4	2574	20220527_BOTTOM_2_0006_0001.mp4	5377	100.71561	B57	1.14170	469.37635	-370.31658	-1977.98633	2.07082	1.78818	7.99307	11.46180	2066.36842	16.73038	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20220527-2-SQUID	114	20220527_TOP_2_0006_0001.mp4	2574	20220527_BOTTOM_2_0006_0001.mp4	5377	100.71561	B57	1.14170	658.89700	-486.36166	-2314.68072	3.22533	2.56587	10.95153	2.23572	2455.28812	19.41612	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220527-2-SQUID	115	20220527_TOP_2_0006_0001.mp4	2574	20220527_BOTTOM_2_0006_0001.mp4	5377	100.71561	B57	1.14170	580.36377	-352.53496	-2507.36164	3.12852	2.18597	12.80018	5.21514	2597.68462	15.09391	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-2-SQUID	116	20220527_TOP_2_0006_0001.mp4	2574	20220527_BOTTOM_2_0006_0001.mp4	5377	100.71561	B57	1.14170	334.83194	-844.90573	-1945.17777	1.56179	3.42838	7.62173	8.09574	2147.01996	24.93605	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-2-SQUID	117	20220527_TOP_2_0006_0001.mp4	2574	20220527_BOTTOM_2_0006_0001.mp4	5377	100.71561	B57	1.14170	442.09964	-1759.59673	-3044.04229	2.92312	10.63240	18.27066	0.12107	3543.70233	30.68375	Sponges > Erect Forms	Laminar		10000913	1				20-40	
20220527-2-SQUID	118	20220527_TOP_2_0006_0001.mp4	2574	20220527_BOTTOM_2_0006_0001.mp4	5377	100.71561	B57	1.14170	445.97841	461.42941	-2596.49223	2.62072	2.70437	13.66049	0.46881	2674.61880	13.96559	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20220527-2-SQUID	119	20220527_TOP_2_0006_0001.mp4	2574	20220527_BOTTOM_2_0006_0001.mp4	5377	100.71561	B57	1.14170	535.14280	95.12349	-2156.19726	2.52205	1.12948	9.51391	2.00015	2223.64856	14.16888	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				40-60	
20220527-2-SQUID	120	20220527_TOP_2_0006_0001.mp4	2574	20220527_BOTTOM_2_0006_0001.mp4	5377	100.71561	B57	1.14170	700.05782	338.69693	-2444.24854	3.62524	2.05355	12.24573	0.36068	2564.98489	17.69997	Unscorable			00000001	1				10-20	
