"sample","longitude","latitude","length","number","scientific","community_thermal_index","location","depth","successful_count","successful_length","status","zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26358/?format=feather",115.4873,-33.5094,175.73716,1,"Coris auricularis",20.79165,"Geographe Bay",10.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26358/?format=feather",115.4873,-33.5094,311.58878,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",10.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26358/?format=feather",115.4873,-33.5094,135.19069,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",10.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26361/?format=feather",115.4971,-33.4811,88.78495,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",14,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26361/?format=feather",115.4971,-33.4811,277.38917,1,"Coris auricularis",20.79165,"Geographe Bay",14,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26361/?format=feather",115.4971,-33.4811,185.82636,1,"Notolabrus parilus",20.24906,"Geographe Bay",14,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26361/?format=feather",115.4971,-33.4811,203.79564,1,"Notolabrus parilus",20.24906,"Geographe Bay",14,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26361/?format=feather",115.4971,-33.4811,176.78631,1,"Scobinichthys granulatus",18.79196,"Geographe Bay",14,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26361/?format=feather",115.4971,-33.4811,121.93222,1,"Pempheris klunzingeri",19.76575,"Geographe Bay",14,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",115.3847,-33.5839,96.00212,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",115.3847,-33.5839,90.10416,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",115.3847,-33.5839,88.35043,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",115.3847,-33.5839,81.44898,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",115.3847,-33.5839,84.35302,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",115.3847,-33.5839,81.71343,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",115.3847,-33.5839,98.84327,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",115.3847,-33.5839,103.12076,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",115.3847,-33.5839,78.9024,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",115.3847,-33.5839,85.66752,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",115.3847,-33.5839,68.25599,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",11.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,753.93263,1,"Seriola hippos",20.70145,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,381.64265,1,"Choerodon rubescens",21.16713,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,277.70231,1,"Chrysophrys auratus",19.75909,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,244.38671,1,"Chrysophrys auratus",19.75909,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,269.18943,1,"Chrysophrys auratus",19.75909,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,466.13216,1,"Chrysophrys auratus",19.75909,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,305.23433,1,"Chrysophrys auratus",19.75909,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,304.44697,1,"Chrysophrys auratus",19.75909,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,275.53563,1,"Chrysophrys auratus",19.75909,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,316.98688,1,"Chrysophrys auratus",19.75909,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,378.60543,1,"Chrysophrys auratus",19.75909,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,308.06798,1,"Chrysophrys auratus",19.75909,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26232/?format=feather",115.1532,-33.5131,304.38055,1,"Chrysophrys auratus",19.75909,"Geographe Bay",33.1,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26365/?format=feather",115.3835,-33.5577,371.13539,1,"Glaucosoma hebraicum",20.95656,"Geographe Bay",12.3,TRUE,TRUE,"No-take","National Park Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,91.02344,1,"Parequula melbournensis",17.16455,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,213.77615,1,"Coris auricularis",20.79165,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,260.45316,1,"Coris auricularis",20.79165,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,195.72086,1,"Coris auricularis",20.79165,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,283.07183,1,"Coris auricularis",20.79165,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,268.13989,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,144.7804,1,"Acanthaluteres vittiger",15.38922,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,128.69328,1,"Scobinichthys granulatus",18.79196,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,138.28896,1,"Scobinichthys granulatus",18.79196,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,288.16231,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,333.91294,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,308.02167,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,334.19327,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,299.83758,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,300.63257,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,272.76783,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,236.80768,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,287.52214,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,277.20522,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,262.81769,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,283.48569,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,285.98172,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,329.12174,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,257.76113,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,230.35705,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,325.3738,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,327.61167,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,244.41429,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,324.50871,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,296.24962,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,248.80353,1,"Sphyraena obtusata",22.8712,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",115.5269,-33.4382,161.51849,1,"Pelsartia humeralis",20.9217,"Geographe Bay",14.6,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,154.32937,1,"Chelmonops curiosus",19.38668,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,259.95637,1,"Chelmonops curiosus",19.38668,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,385.26496,1,"Glaucosoma hebraicum",20.95656,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,98.1632,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,83.61404,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,284.21199,1,"Choerodon rubescens",21.16713,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,178.40957,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,132.61041,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,154.52959,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,128.10765,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,263.27364,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,250.43715,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,271.77262,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,264.66954,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,243.8088,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,113.234,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,281.86888,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,348.37634,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,218.83337,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,178.78692,1,"Coris auricularis",20.79165,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,116.63914,1,"Eupetrichthys angustipes",19.25374,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,256.42833,1,"Notolabrus parilus",20.24906,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,296.83436,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,234.6636,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,211.83527,1,"Scobinichthys granulatus",18.79196,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,296.9631,1,"Neosebastes pandus",20.2325,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,357.59032,1,"Chrysophrys auratus",19.75909,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",115.1874,-33.5935,270.54204,1,"Chrysophrys auratus",19.75909,"Geographe Bay",16.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26373/?format=feather",115.446,-33.5185,95.91652,1,"Parequula melbournensis",17.16455,"Geographe Bay",12.3,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26373/?format=feather",115.446,-33.5185,126.47897,1,"Parequula melbournensis",17.16455,"Geographe Bay",12.3,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26373/?format=feather",115.446,-33.5185,201.83331,1,"Notolabrus parilus",20.24906,"Geographe Bay",12.3,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26373/?format=feather",115.446,-33.5185,256.07976,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",12.3,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26373/?format=feather",115.446,-33.5185,217.82065,1,"Scobinichthys granulatus",18.79196,"Geographe Bay",12.3,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26373/?format=feather",115.446,-33.5185,354.15381,1,"Sphyraena obtusata",22.8712,"Geographe Bay",12.3,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26373/?format=feather",115.446,-33.5185,360.5335,1,"Sphyraena obtusata",22.8712,"Geographe Bay",12.3,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26373/?format=feather",115.446,-33.5185,352.38725,1,"Sphyraena obtusata",22.8712,"Geographe Bay",12.3,TRUE,TRUE,"Fished",NA
