campaignid,sample,family,genus,species,caab,count
2020-10_south-west_stereo-BRUVs,FH92,Labridae,Ophthalmolepis,lineolatus,37384040,11
2020-10_south-west_stereo-BRUVs,FH92,Labridae,Pseudolabrus,biserialis,37384149,7
2020-10_south-west_stereo-BRUVs,FH92,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH92,Mocanthidae,Meuschenia,venusta,37465060,1
2020-10_south-west_stereo-BRUVs,FH92,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,FH92,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH92,Neosebastidae,Neosebastes,bougainvillii,37287004,2
2020-10_south-west_stereo-BRUVs,FH92,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,FH92,Pomacentridae,Chromis,westaustralis,37372055,1
2020-10_south-west_stereo-BRUVs,FH92,Scorpididae,Neatypus,obliquus,37361002,3
2020-10_south-west_stereo-BRUVs,FH92,Scorpididae,Scorpis,georgia,37361015,1
2020-10_south-west_stereo-BRUVs,FH92,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,FH92,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,FH93,Diodontidae,Diodon,nicthemerus,37469001,1
2020-10_south-west_stereo-BRUVs,FH93,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,FH93,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,FH93,Labridae,Coris,auricularis,37384088,5
2020-10_south-west_stereo-BRUVs,FH93,Labridae,Notolabrus,parilus,37384022,1
2020-10_south-west_stereo-BRUVs,FH93,Labridae,Ophthalmolepis,lineolatus,37384040,5
2020-10_south-west_stereo-BRUVs,FH93,Labridae,Pseudolabrus,biserialis,37384149,7
2020-10_south-west_stereo-BRUVs,FH93,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH93,Mocanthidae,Meuschenia,venusta,37465060,1
2020-10_south-west_stereo-BRUVs,FH93,Mocanthidae,Scobinichthys,granulatus,37465007,2
2020-10_south-west_stereo-BRUVs,FH93,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH93,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,FH93,Odacidae,Siphonogthus,sp1,,4
2020-10_south-west_stereo-BRUVs,FH93,Pomacentridae,Chromis,klunzingeri,37372044,28
2020-10_south-west_stereo-BRUVs,FH93,Scorpididae,Neatypus,obliquus,37361002,6
2020-10_south-west_stereo-BRUVs,FH93,Serranidae,Caesioperca,sp1,,19
2020-10_south-west_stereo-BRUVs,FH93,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FH94,Gerreidae,Parequula,melbournensis,37349001,2
2020-10_south-west_stereo-BRUVs,FH94,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,FH94,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,FH94,Labridae,Coris,auricularis,37384088,23
2020-10_south-west_stereo-BRUVs,FH94,Labridae,Ophthalmolepis,lineolatus,37384040,4
2020-10_south-west_stereo-BRUVs,FH94,Labridae,Pseudolabrus,biserialis,37384149,1
2020-10_south-west_stereo-BRUVs,FH94,Mocanthidae,Meuschenia,venusta,37465060,1
2020-10_south-west_stereo-BRUVs,FH94,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH94,Pomacentridae,Chromis,klunzingeri,37372044,7
2020-10_south-west_stereo-BRUVs,FH94,Rhinobatidae,Aptychotrema,vincentia,37027001,1
2020-10_south-west_stereo-BRUVs,FH94,Scorpididae,Neatypus,obliquus,37361002,9
2020-10_south-west_stereo-BRUVs,FH94,Serranidae,Caesioperca,sp1,,4
2020-10_south-west_stereo-BRUVs,FH94,Serranidae,Hypoplectrodes,nigroruber,37311037,1
2020-10_south-west_stereo-BRUVs,FH95,Carangidae,Pseudocaranx,spp,,3
2020-10_south-west_stereo-BRUVs,FH95,Cheilodactylidae,Dactylophora,nigricans,37377005,1
2020-10_south-west_stereo-BRUVs,FH95,Gerreidae,Parequula,melbournensis,37349001,1
2020-10_south-west_stereo-BRUVs,FH95,Glaucosomatidae,Glaucosoma,hebraicum,37320004,1
2020-10_south-west_stereo-BRUVs,FH95,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,FH95,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,FH95,Labridae,Coris,auricularis,37384088,9
2020-10_south-west_stereo-BRUVs,FH95,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,FH95,Labridae,Notolabrus,parilus,37384022,1
2020-10_south-west_stereo-BRUVs,FH95,Labridae,Ophthalmolepis,lineolatus,37384040,13
2020-10_south-west_stereo-BRUVs,FH95,Labridae,Pseudolabrus,biserialis,37384149,9
2020-10_south-west_stereo-BRUVs,FH95,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH95,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH95,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,FH95,Pomacentridae,Chromis,klunzingeri,37372044,1
2020-10_south-west_stereo-BRUVs,FH95,Scorpididae,Neatypus,obliquus,37361002,17
2020-10_south-west_stereo-BRUVs,FH95,Scorpididae,Scorpis,georgia,37361015,1
2020-10_south-west_stereo-BRUVs,FH95,Serranidae,Caesioperca,sp1,,6
2020-10_south-west_stereo-BRUVs,FH95,Serranidae,Epinephelides,armatus,37311100,1
2020-10_south-west_stereo-BRUVs,FH95,Serranidae,Hypoplectrodes,nigroruber,37311037,1
2020-10_south-west_stereo-BRUVs,FH96,Gerreidae,Parequula,melbournensis,37349001,1
2020-10_south-west_stereo-BRUVs,FH96,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,FH96,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,FH96,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,FH96,Labridae,Notolabrus,parilus,37384022,1
2020-10_south-west_stereo-BRUVs,FH96,Labridae,Ophthalmolepis,lineolatus,37384040,2
2020-10_south-west_stereo-BRUVs,FH96,Labridae,Pseudolabrus,biserialis,37384149,3
2020-10_south-west_stereo-BRUVs,FH96,Mocanthidae,Meuschenia,freycineti,37465036,1
2020-10_south-west_stereo-BRUVs,FH96,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,FH96,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH96,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FH96,Neosebastidae,Neosebastes,bougainvillii,37287004,1
2020-10_south-west_stereo-BRUVs,FH96,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,FH96,Pomacentridae,Chromis,klunzingeri,37372044,12
2020-10_south-west_stereo-BRUVs,FH96,Scorpididae,Neatypus,obliquus,37361002,12
2020-10_south-west_stereo-BRUVs,FH96,Serranidae,Caesioperca,sp1,,5
2020-10_south-west_stereo-BRUVs,FH96,Serranidae,Hypoplectrodes,nigroruber,37311037,1
2020-10_south-west_stereo-BRUVs,FH99,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,FH99,Heterodontidae,Heterodontus,portusjacksoni,37007001,2
2020-10_south-west_stereo-BRUVs,FH99,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,FH99,Labridae,Coris,auricularis,37384088,14
2020-10_south-west_stereo-BRUVs,FH99,Labridae,Ophthalmolepis,lineolatus,37384040,8
2020-10_south-west_stereo-BRUVs,FH99,Labridae,Pseudolabrus,biserialis,37384149,4
2020-10_south-west_stereo-BRUVs,FH99,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH99,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH99,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FH99,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,FH99,Scorpididae,Neatypus,obliquus,37361002,4
2020-10_south-west_stereo-BRUVs,FH99,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FHA,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,FHA,Diodontidae,Diodon,nicthemerus,37469001,1
2020-10_south-west_stereo-BRUVs,FHA,Gerreidae,Parequula,melbournensis,37349001,3
2020-10_south-west_stereo-BRUVs,FHA,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,FHA,Labridae,Coris,auricularis,37384088,17
2020-10_south-west_stereo-BRUVs,FHA,Labridae,Eupetrichthys,angustipes,37384105,2
2020-10_south-west_stereo-BRUVs,FHA,Labridae,Suezichthys,bifurcatus,37384160,2
2020-10_south-west_stereo-BRUVs,FHA,Mocanthidae,Acanthaluteres,vittiger,37465002,1
2020-10_south-west_stereo-BRUVs,FHA,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FHA,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FHA,Neosebastidae,Neosebastes,pandus,37287003,2
2020-10_south-west_stereo-BRUVs,FHA,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,FHA,Pinguipedidae,Parapercis,ramsayi,37390002,1
2020-10_south-west_stereo-BRUVs,FHA,Rhinobatidae,Aptychotrema,vincentia,37027001,1
2020-10_south-west_stereo-BRUVs,FHB,Labridae,Austrolabrus,maculatus,37384025,3
2020-10_south-west_stereo-BRUVs,FHB,Labridae,Coris,auricularis,37384088,7
2020-10_south-west_stereo-BRUVs,FHB,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,FHB,Labridae,Ophthalmolepis,lineolatus,37384040,4
2020-10_south-west_stereo-BRUVs,FHB,Labridae,Pseudolabrus,biserialis,37384149,3
2020-10_south-west_stereo-BRUVs,FHB,Sparidae,Chrysophrys,auratus,37353001,2
2020-10_south-west_stereo-BRUVs,FHC,Berycidae,Centroberyx,gerrardi,37258004,1
2020-10_south-west_stereo-BRUVs,FHC,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,FHC,Labridae,Bodianus,frenchii,37384057,1
2020-10_south-west_stereo-BRUVs,FHC,Labridae,Choerodon,rubescens,37384039,2
2020-10_south-west_stereo-BRUVs,FHC,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,FHC,Labridae,Notolabrus,parilus,37384022,2
2020-10_south-west_stereo-BRUVs,FHC,Labridae,Ophthalmolepis,lineolatus,37384040,14
2020-10_south-west_stereo-BRUVs,FHC,Labridae,Pseudolabrus,biserialis,37384149,12
2020-10_south-west_stereo-BRUVs,FHC,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FHC,Mocanthidae,Meuschenia,hippocrepis,37465004,2
2020-10_south-west_stereo-BRUVs,FHC,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FHC,Scorpididae,Neatypus,obliquus,37361002,23
2020-10_south-west_stereo-BRUVs,FHC,Scorpididae,Scorpis,aequipinnis,37361004,1
2020-10_south-west_stereo-BRUVs,FHC,Scorpididae,Tilodon,sexfasciatus,37361003,2
2020-10_south-west_stereo-BRUVs,FHC,Serranidae,Caesioperca,rasor,37311003,1
2020-10_south-west_stereo-BRUVs,FHC,Serranidae,Othos,dentex,37311005,1
2020-10_south-west_stereo-BRUVs,FHC,Sparidae,Chrysophrys,auratus,37353001,2
2020-10_south-west_stereo-BRUVs,FHC,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FHC01,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,FHC01,Labridae,Coris,auricularis,37384088,2
2020-10_south-west_stereo-BRUVs,FHC01,Labridae,Ophthalmolepis,lineolatus,37384040,5
2020-10_south-west_stereo-BRUVs,FHC01,Labridae,Pseudolabrus,biserialis,37384149,4
2020-10_south-west_stereo-BRUVs,FHC01,Mocanthidae,Meuschenia,galii,37465040,2
2020-10_south-west_stereo-BRUVs,FHC01,Mocanthidae,Scobinichthys,granulatus,37465007,2
2020-10_south-west_stereo-BRUVs,FHC01,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FHC01,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FHC01,Pomacentridae,Chromis,klunzingeri,37372044,5
2020-10_south-west_stereo-BRUVs,FHC01,Scorpididae,Neatypus,obliquus,37361002,6
2020-10_south-west_stereo-BRUVs,FHC01,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,FHC01,Serranidae,Caesioperca,rasor,37311003,1
2020-10_south-west_stereo-BRUVs,FHC01,Serranidae,Caesioperca,sp1,,19
2020-10_south-west_stereo-BRUVs,FHC02,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,FHC02,Glaucosomatidae,Glaucosoma,hebraicum,37320004,2
2020-10_south-west_stereo-BRUVs,FHC02,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,FHC02,Labridae,Coris,auricularis,37384088,27
2020-10_south-west_stereo-BRUVs,FHC02,Labridae,Notolabrus,parilus,37384022,2
2020-10_south-west_stereo-BRUVs,FHC02,Labridae,Ophthalmolepis,lineolatus,37384040,5
2020-10_south-west_stereo-BRUVs,FHC02,Labridae,Pseudolabrus,biserialis,37384149,25
2020-10_south-west_stereo-BRUVs,FHC02,Mocanthidae,Meuschenia,flavolineata,37465035,1
2020-10_south-west_stereo-BRUVs,FHC02,Mocanthidae,Meuschenia,galii,37465040,3
2020-10_south-west_stereo-BRUVs,FHC02,Mocanthidae,Meuschenia,hippocrepis,37465004,1
2020-10_south-west_stereo-BRUVs,FHC02,Pomacentridae,Chromis,klunzingeri,37372044,15
2020-10_south-west_stereo-BRUVs,FHC02,Pomacentridae,Parma,occidentalis,37372094,1
2020-10_south-west_stereo-BRUVs,FHC02,Scombridae,Unknown,spp,,1
2020-10_south-west_stereo-BRUVs,FHC02,Scorpididae,Neatypus,obliquus,37361002,54
2020-10_south-west_stereo-BRUVs,FHC02,Serranidae,Epinephelides,armatus,37311100,1
2020-10_south-west_stereo-BRUVs,FHC02,Serranidae,Othos,dentex,37311005,1
2020-10_south-west_stereo-BRUVs,FHC02,Sphyraenidae,Sphyrae,novaehollandiae,37382002,1
2020-10_south-west_stereo-BRUVs,FHC03,Carangidae,Pseudocaranx,spp,,7
2020-10_south-west_stereo-BRUVs,FHC03,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,FHC03,Labridae,Bodianus,frenchii,37384057,1
2020-10_south-west_stereo-BRUVs,FHC03,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,FHC03,Labridae,Ophthalmolepis,lineolatus,37384040,4
2020-10_south-west_stereo-BRUVs,FHC03,Labridae,Pseudolabrus,biserialis,37384149,5
2020-10_south-west_stereo-BRUVs,FHC03,Mocanthidae,Meuschenia,flavolineata,37465035,2
2020-10_south-west_stereo-BRUVs,FHC03,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FHC03,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FHC03,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FHC03,Pempherididae,Pempheris,klunzingeri,37357003,2
2020-10_south-west_stereo-BRUVs,FHC03,Pomacentridae,Chromis,klunzingeri,37372044,15
2020-10_south-west_stereo-BRUVs,FHC03,Pomacentridae,Chromis,westaustralis,37372055,1
2020-10_south-west_stereo-BRUVs,FHC03,Pomacentridae,Parma,bicolor,37372092,1
2020-10_south-west_stereo-BRUVs,FHC03,Scorpididae,Neatypus,obliquus,37361002,18
2020-10_south-west_stereo-BRUVs,FHC03,Serranidae,Epinephelides,armatus,37311100,1
2020-10_south-west_stereo-BRUVs,FHC03,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FHD,Carangidae,Carangoides,sp10,,1
2020-10_south-west_stereo-BRUVs,FHD,Carangidae,Seriola,hippos,37337007,3
2020-10_south-west_stereo-BRUVs,FHD,Labridae,Coris,auricularis,37384088,11
2020-10_south-west_stereo-BRUVs,FHD,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,FHD,Sparidae,Chrysophrys,auratus,37353001,8
2020-10_south-west_stereo-BRUVs,FHD,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FHE,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,FHE,Gerreidae,Parequula,melbournensis,37349001,5
2020-10_south-west_stereo-BRUVs,FHE,Labridae,Coris,auricularis,37384088,2
2020-10_south-west_stereo-BRUVs,FHE,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FHE,Paralichthyidae,Pseudorhombus,sp10,,1
2020-10_south-west_stereo-BRUVs,FHE,Rhinobatidae,Trygonorrhi,dumerilii,,1
2020-10_south-west_stereo-BRUVs,FHE,Sparidae,Chrysophrys,auratus,37353001,4
2020-10_south-west_stereo-BRUVs,FHE,Urolophidae,Trygonoptera,mucosa,37038015,1
2020-10_south-west_stereo-BRUVs,IO1,Berycidae,Centroberyx,gerrardi,37258004,1
2020-10_south-west_stereo-BRUVs,IO1,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,IO1,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,IO1,Labridae,Suezichthys,bifurcatus,37384160,1
2020-10_south-west_stereo-BRUVs,IO1,Mocanthidae,Meuschenia,scaber,37465005,1
2020-10_south-west_stereo-BRUVs,IO1,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO1,Sparidae,Chrysophrys,auratus,37353001,2
2020-10_south-west_stereo-BRUVs,IO100,Labridae,Achoerodus,gouldii,37384002,1
2020-10_south-west_stereo-BRUVs,IO100,Labridae,Austrolabrus,maculatus,37384025,3
2020-10_south-west_stereo-BRUVs,IO100,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,IO100,Labridae,Coris,auricularis,37384088,2
2020-10_south-west_stereo-BRUVs,IO100,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO100,Labridae,Ophthalmolepis,lineolatus,37384040,8
2020-10_south-west_stereo-BRUVs,IO100,Labridae,Pseudolabrus,biserialis,37384149,8
2020-10_south-west_stereo-BRUVs,IO100,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO100,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO100,Odacidae,Olisthops,cyanomelas,37385001,1
2020-10_south-west_stereo-BRUVs,IO100,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,IO100,Pomacentridae,Chromis,klunzingeri,37372044,25
2020-10_south-west_stereo-BRUVs,IO100,Pomacentridae,Chromis,westaustralis,37372055,1
2020-10_south-west_stereo-BRUVs,IO100,Serranidae,Caesioperca,sp1,,5
2020-10_south-west_stereo-BRUVs,IO100,Triakidae,Furgaleus,macki,37017003,1
2020-10_south-west_stereo-BRUVs,IO101,Glaucosomatidae,Glaucosoma,hebraicum,37320004,2
2020-10_south-west_stereo-BRUVs,IO101,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,IO101,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,IO101,Labridae,Coris,auricularis,37384088,34
2020-10_south-west_stereo-BRUVs,IO101,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO101,Labridae,Ophthalmolepis,lineolatus,37384040,5
2020-10_south-west_stereo-BRUVs,IO101,Labridae,Pseudolabrus,biserialis,37384149,4
2020-10_south-west_stereo-BRUVs,IO101,Mocanthidae,Acanthaluteres,vittiger,37465002,1
2020-10_south-west_stereo-BRUVs,IO101,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO102,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,IO102,Labridae,Achoerodus,gouldii,37384002,1
2020-10_south-west_stereo-BRUVs,IO102,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO102,Labridae,Bodianus,frenchii,37384057,2
2020-10_south-west_stereo-BRUVs,IO102,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,IO102,Labridae,Coris,auricularis,37384088,4
2020-10_south-west_stereo-BRUVs,IO102,Labridae,Ophthalmolepis,lineolatus,37384040,10
2020-10_south-west_stereo-BRUVs,IO102,Labridae,Pseudolabrus,biserialis,37384149,10
2020-10_south-west_stereo-BRUVs,IO102,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,IO102,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO102,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO102,Ostraciidae,Araca,aurita,37466003,1
2020-10_south-west_stereo-BRUVs,IO102,Pomacentridae,Chromis,klunzingeri,37372044,7
2020-10_south-west_stereo-BRUVs,IO102,Scorpididae,Neatypus,obliquus,37361002,11
2020-10_south-west_stereo-BRUVs,IO102,Sparidae,Chrysophrys,auratus,37353001,3
2020-10_south-west_stereo-BRUVs,IO102,Triakidae,Furgaleus,macki,37017003,1
2020-10_south-west_stereo-BRUVs,IO102,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO105,Holocentridae,Unknown,spp,,15
2020-10_south-west_stereo-BRUVs,IO105,Labridae,Suezichthys,bifurcatus,37384160,1
2020-10_south-west_stereo-BRUVs,IO105,Mocanthidae,Nelusetta,ayraud,37465006,9
2020-10_south-west_stereo-BRUVs,IO105,Mullidae,Parupeneus,chrysopleuron,37355016,1
2020-10_south-west_stereo-BRUVs,IO105,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO105,Pristiophoridae,Pristiophorus,cirratus,37023002,1
2020-10_south-west_stereo-BRUVs,IO105,Scyliorhinidae,Asymbolus,occiduus,37015026,1
2020-10_south-west_stereo-BRUVs,IO105,Squalidae,Squalus,sp1,,1
2020-10_south-west_stereo-BRUVs,IO105,Triakidae,Mustelus,antarcticus,37017001,1
2020-10_south-west_stereo-BRUVs,IO107,Carangidae,Pseudocaranx,spp,,2
2020-10_south-west_stereo-BRUVs,IO107,Mocanthidae,Nelusetta,ayraud,37465006,10
2020-10_south-west_stereo-BRUVs,IO107,Oplegthidae,Oplegthus,woodwardi,37369002,4
2020-10_south-west_stereo-BRUVs,IO108,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,IO108,Mocanthidae,Nelusetta,ayraud,37465006,8
2020-10_south-west_stereo-BRUVs,IO108,Mullidae,Parupeneus,chrysopleuron,37355016,1
2020-10_south-west_stereo-BRUVs,IO108,Oplegthidae,Oplegthus,woodwardi,37369002,3
2020-10_south-west_stereo-BRUVs,IO109,Callanthiidae,Callanthias,australis,37311055,1
2020-10_south-west_stereo-BRUVs,IO109,Mocanthidae,Nelusetta,ayraud,37465006,5
2020-10_south-west_stereo-BRUVs,IO109,Oplegthidae,Oplegthus,woodwardi,37369002,3
2020-10_south-west_stereo-BRUVs,IO109,Pinguipedidae,Parapercis,spp,,1
2020-10_south-west_stereo-BRUVs,IO109,Pristiophoridae,Pristiophorus,cirratus,37023002,1
2020-10_south-west_stereo-BRUVs,IO109,Triglidae,Chelidonichthys,kumu,37288001,3
2020-10_south-west_stereo-BRUVs,IO110,Carangidae,Pseudocaranx,spp,,3
2020-10_south-west_stereo-BRUVs,IO110,Mocanthidae,Nelusetta,ayraud,37465006,13
2020-10_south-west_stereo-BRUVs,IO110,Oplegthidae,Oplegthus,woodwardi,37369002,4
2020-10_south-west_stereo-BRUVs,IO110,Pinguipedidae,Parapercis,ramsayi,37390002,1
2020-10_south-west_stereo-BRUVs,IO110,Scyliorhinidae,Asymbolus,occiduus,37015026,2
2020-10_south-west_stereo-BRUVs,IO110,Squalidae,Squalus,sp1,,4
2020-10_south-west_stereo-BRUVs,IO113,Mocanthidae,Nelusetta,ayraud,37465006,4
2020-10_south-west_stereo-BRUVs,IO113,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO115,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,IO115,Mocanthidae,Nelusetta,ayraud,37465006,12
2020-10_south-west_stereo-BRUVs,IO115,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO117,Carangidae,Pseudocaranx,spp,,2
2020-10_south-west_stereo-BRUVs,IO117,Mocanthidae,Nelusetta,ayraud,37465006,10
2020-10_south-west_stereo-BRUVs,IO117,Oplegthidae,Oplegthus,woodwardi,37369002,2
